Longitude,Latitude,datetime,UHI Index,distance_bronx,distance_manhattan,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2],ISOURBID,ISO3,URBID,NAME,SCHNM,ES90POP,ES95POP,ES00POP,SQKM_FINAL,URB_D_MEAN,BUF_D_MEAN,D_T_DIFF,URB_N_MEAN,BUF_N_MEAN,N_T_DIFF,LATITUDE,LONGITUDE
-73.92593667,40.820725,2021-07-24 15:18:00,1.008892167,6364.446313663757,6743.149025467232,27.317335111529093,45.635877182433454,2.4115567410193965,118.10995999059534,335.3363421459401,,,,,,,,,,,,,,,,,
-73.92585833,40.820775,2021-07-24 15:18:00,1.008892167,6356.595028918008,6751.202789455407,27.318062885894573,45.63108600119405,2.4120419239297166,118.09358506737206,335.20352332424,,,,,,,,,,,,,,,,,
-73.925785,40.820845,2021-07-24 15:18:00,1.009012373,6346.920008263903,6760.997882270986,27.318953942684036,45.625219877330096,2.4126359617893574,118.0735362896092,335.0409054601634,,,,,,,,,,,,,,,,,
-73.925715,40.82091,2021-07-24 15:18:00,1.009012373,6337.867857691432,6770.171516515657,27.31978802381422,45.61972884322306,2.413192015876146,118.05476946418007,334.888685653905,,,,,,,,,,,,,,,,,
-73.92565167,40.82094833,2021-07-24 15:18:00,1.006848658,6331.734210093707,6776.481342377227,27.320357330736734,45.615980905983136,2.413571553824492,118.04196005842337,334.7847871405452,,,,,,,,,,,,,,,,,
-73.92558667,40.82097,2021-07-24 15:18:00,1.006848658,6327.2144968326265,6781.241754298909,27.320781726639723,45.6131869662885,2.4138544844264818,118.03241115060626,334.7073348882508,,,,,,,,,,,,,,,,,
-73.92545167,40.82097167,2021-07-24 15:18:00,1.004684943,6322.189461896195,6786.9276162303695,27.321270913284142,45.60996648754606,2.4141806088560953,118.02140445110679,334.618058325644,,,,,,,,,,,,,,,,,
-73.92536667,40.82095667,2021-07-24 15:18:00,1.004684943,6320.647734120847,6788.957611029264,27.321433591534394,45.60889552239858,2.414289061022929,118.01774419047615,334.5883695449732,,,,,,,,,,,,,,,,,
-73.925175,40.820935,2021-07-24 15:18:00,1.004684943,6315.977933840507,6794.739877620295,27.32191010213161,45.605758494300204,2.4146067347544085,118.00702270203868,334.50140636098047,,,,,,,,,,,,,,,,,
-73.92508,40.82093,2021-07-24 15:18:00,1.006848658,6313.0996421484015,6798.174491339678,27.32219806454747,45.603862741729145,2.4147987096983146,118.0005435476819,334.4488532200864,,,,,,,,,,,,,,,,,
-73.92498333,40.82092,2021-07-24 15:18:00,1.006848658,6310.674866968002,6801.2020616282025,27.32244654357259,45.60222692148048,2.414964362381724,117.99495276961682,334.40350579800304,,,,,,,,,,,,,,,,,
-73.92488333,40.82091667,2021-07-24 15:19:00,1.004684943,6307.469639006709,6805.021402616877,27.32276692180139,45.60011776480749,2.4151779478675945,117.98774425946867,334.3450367712459,,,,,,,,,,,,,,,,,
-73.92478833,40.82091,2021-07-24 15:19:00,1.004684943,6304.787364599308,6808.318564901252,27.323039447847478,45.598323635004114,2.4153596318983177,117.98161242343178,334.2953007678355,,,,,,,,,,,,,,,,,
-73.92455833,40.82097167,2021-07-24 15:19:00,1.006848658,6290.471471753496,6823.84598094932,27.32440269626472,45.58934891625722,2.4162684641764836,117.95093933404365,334.0465079316876,,,,,,,,,,,,,,,,,
-73.92452,40.821035,2021-07-24 15:19:00,1.006848658,6282.730888778159,6831.558139031209,27.32510973713127,45.58469423055245,2.4167398247541816,117.93503091454636,333.91747297354266,,,,,,,,,,,,,,,,,
-73.924485,40.82110167,2021-07-24 15:20:00,1.006848658,6274.76986484855,6839.454135974119,27.325835349667205,45.57991728135755,2.4172235664448047,117.91870463248782,333.7850486857346,,,,,,,,,,,,,,,,,
-73.92444667,40.82117,2021-07-24 15:20:00,1.006848658,6266.524358718597,6847.649311749834,27.32658764330717,45.57496468156111,2.4177250955381155,117.9017780255886,333.64775509644085,,,,,,,,,,,,,,,,,
-73.92439833,40.82124,2021-07-24 15:20:00,1.002521229,6257.758913707213,6856.422764225958,27.32739006665705,45.56968206117443,2.418260044438033,117.88372350021639,333.50131283508847,,,,,,,,,,,,,,,,,
-73.92435167,40.82131,2021-07-24 15:20:00,1.002521229,6249.052450535852,6865.126263456126,27.328186613574037,45.56443812730426,2.418791075716025,117.86580119458415,333.3559430227381,,,,,,,,,,,,,,,,,
-73.92431667,40.82137333,2021-07-24 15:20:00,1.004684943,6241.4287178558,6872.70009223938,27.32888204242272,45.55985988738378,2.4192546949484783,117.85015404548888,333.2290272578541,,,,,,,,,,,,,,,,,
-73.92429167,40.82143,2021-07-24 15:20:00,1.004684943,6234.828508735117,6879.214499947696,27.32948225764332,45.55590847051482,2.419654838428879,117.83664920302533,333.1194879800944,,,,,,,,,,,,,,,,,
-73.924275,40.82147833,2021-07-24 15:20:00,1.006848658,6229.362980314717,6884.576872031378,27.329977896761484,45.55264551298687,2.4199852645076585,117.82549732286651,333.0290338410284,,,,,,,,,,,,,,,,,
-73.92424833,40.82151833,2021-07-24 15:20:00,1.006848658,6224.387559098704,6889.550727686197,27.330433108073617,45.54964870518201,2.4202887387157457,117.81525506834356,332.9459577765645,,,,,,,,,,,,,,,,,
-73.92421667,40.821565,2021-07-24 15:20:00,1.000357514,6218.563440983613,6895.3765627373205,27.3309661225335,45.54613969332111,2.4206440816890016,117.80326224299618,332.84868263763576,,,,,,,,,,,,,,,,,
-73.92418,40.82162,2021-07-24 15:20:00,1.000357514,6211.72230431661,6902.215583645487,27.33159203369246,45.54201911152464,2.421061355794973,117.78917924191964,332.73445385112603,,,,,,,,,,,,,,,,,
-73.92413833,40.82168167,2021-07-24 15:20:00,1.002521229,6204.032133490823,6909.907005784836,27.332295782287716,45.5373860999392,2.421530521525144,117.77334489852637,332.6060197324918,,,,,,,,,,,,,,,,,
-73.92409833,40.821745,2021-07-24 15:20:00,1.002521229,6196.2329529530625,6917.689371710453,27.333008724662058,45.53269256264146,2.4220058164413723,117.7573036951037,332.47590774917444,,,,,,,,,,,,,,,,,
-73.92406,40.82180833,2021-07-24 15:20:00,1.004684943,6188.4923836108355,6925.40233455029,27.333715839578254,45.52803738944314,2.422477226385505,117.74139360948922,332.3468592769681,,,,,,,,,,,,,,,,,
-73.92401833,40.821875,2021-07-24 15:20:00,1.004684943,6180.297310090682,6933.576956561089,27.334464855975593,45.52310636482731,2.422976570650398,117.72454074054905,332.21016378445347,,,,,,,,,,,,,,,,,
-73.923975,40.82194,2021-07-24 15:20:00,1.004684943,6172.212639334816,6941.659257583706,27.335204550919688,45.51823670644539,2.423469700613125,117.70789760430702,332.07516945715696,,,,,,,,,,,,,,,,,
-73.92393167,40.82199833,2021-07-24 15:20:00,1.004684943,6164.801602998354,6949.097036805404,27.335883856754535,45.5137646096993,2.4239225711696912,117.69261322302293,331.9511961422971,,,,,,,,,,,,,,,,,
-73.92388833,40.82205,2021-07-24 15:20:00,1.004684943,6158.062934619791,6955.891674974576,27.336502890124592,45.509689306679796,2.424335260083059,117.67868497219676,331.83822255226255,,,,,,,,,,,,,,,,,
-73.92385333,40.82210167,2021-07-24 15:20:00,1.004684943,6151.616826982468,6962.339591742835,27.337092822587216,45.50580558463419,2.4247285483914753,117.66541149178772,331.7305598778336,,,,,,,,,,,,,,,,,
-73.92381667,40.82214667,2021-07-24 15:20:00,1.009012373,6145.786247716016,6968.212000276976,27.33762814682487,45.50228136673627,2.4250854312165804,117.6533666964404,331.6328632044611,,,,,,,,,,,,,,,,,
-73.92378667,40.82218167,2021-07-24 15:20:00,1.009012373,6141.199308058324,6972.841244748116,27.33804968880526,45.49950621536536,2.425366459203508,117.6438820018816,331.55593179303963,,,,,,,,,,,,,,,,,
-73.92375667,40.82222167,2021-07-24 15:20:00,1.006848658,6136.107359090883,6977.953626549529,27.33851650232741,45.49643302634456,2.425677668218272,117.63337869763333,331.4707383252481,,,,,,,,,,,,,,,,,
-73.92372833,40.822265,2021-07-24 15:20:00,1.006848658,6130.737215921629,6983.318760304442,27.33900768210514,45.49319942614113,2.426005121403429,117.62232715263426,331.38109801581123,,,,,,,,,,,,,,,,,
-73.92368,40.82234667,2021-07-24 15:20:00,1.009012373,6120.793601318065,6993.219774099941,27.3399157518514,45.48722130031162,2.4266105012342667,117.6018955833435,331.2153752871195,,,,,,,,,,,,,,,,,
-73.92365833,40.82239167,2021-07-24 15:20:00,1.009012373,6115.488499189021,6998.4691479121475,27.340398818075407,45.484041114336875,2.4269325453836066,117.59102659330327,331.1272157012376,,,,,,,,,,,,,,,,,
-73.92363167,40.82244167,2021-07-24 15:20:00,1.006848658,6109.503466001301,7004.409194147699,27.34094456405216,45.48044828665665,2.42729637603477,117.57874730882651,331.0276170604817,,,,,,,,,,,,,,,,,
-73.9236,40.82249167,2021-07-24 15:20:00,1.006848658,6103.342842618214,7010.557447876383,27.34150777046471,45.47674051110735,2.4276718469764713,117.5660751645441,330.92483189019106,,,,,,,,,,,,,,,,,
-73.92356667,40.822545,2021-07-24 15:20:00,1.006848658,6096.787668930593,7017.096540367493,27.342106923780115,45.472796085114254,2.4280712825200754,117.55259421494748,330.81548641012944,,,,,,,,,,,,,,,,,
-73.923535,40.8226,2021-07-24 15:20:00,1.006848658,6090.121982267427,7023.728141210985,27.342715426064174,45.46879011174417,2.428476950709451,117.53890291355603,330.7044347432877,,,,,,,,,,,,,,,,,
-73.92347,40.82270667,2021-07-24 15:20:00,1.009012373,6077.068807294193,7036.738546722275,27.343908060269047,45.46093860322877,2.4292720401793657,117.5120686439464,330.48677900089865,,,,,,,,,,,,,,,,,
-73.92342,40.82278833,2021-07-24 15:20:00,1.006848658,6067.067690210367,7046.708580578339,27.34482191262711,45.45492240853819,2.4298812750847416,117.49150696589,330.3200009455521,,,,,,,,,,,,,,,,,
-73.92340167,40.82282167,2021-07-24 15:20:00,1.006848658,6063.057487442245,7050.69265449955,27.345187768092295,45.45251386005905,2.4301251787281974,117.48327521792334,330.25323232315594,,,,,,,,,,,,,,,,,
-73.92337667,40.82287167,2021-07-24 15:20:00,1.006848658,6057.130653344391,7056.56431880434,27.345727783096187,45.448958761283436,2.430485188730791,117.47112488033581,330.154679584946,,,,,,,,,,,,,,,,,
-73.92337667,40.82294833,2021-07-24 15:20:00,1.006848658,6049.388262745294,7063.977478011067,27.34642237097585,45.44438605774228,2.430948247317237,117.45549665304324,330.02791729690637,,,,,,,,,,,,,,,,,
-73.92335333,40.82298333,2021-07-24 15:20:00,1.011176088,6045.034680364249,7068.330146398723,27.346820727382465,45.4417635447321,2.431213818254977,117.44653363389452,329.9552172527,,,,,,,,,,,,,,,,,
-73.923325,40.82303,2021-07-24 15:21:00,1.011176088,6039.327487664806,7074.018393602618,27.3473421923881,45.43833056677833,2.431561461592068,117.43480067126771,329.86004988917136,,,,,,,,,,,,,,,,,
-73.92329,40.82308333,2021-07-24 15:21:00,1.009012373,6032.713657939337,7080.627291049851,27.347947215153795,45.434347500237486,2.4319648101025324,117.42118765903952,329.74963323443166,,,,,,,,,,,,,,,,,
-73.923255,40.82314167,2021-07-24 15:21:00,1.009012373,6025.593892933392,7087.720816866777,27.34859764052515,45.43006553320943,2.432398427016767,117.40655308818413,329.63093060416014,,,,,,,,,,,,,,,,,
-73.92317667,40.82325667,2021-07-24 15:21:00,1.009012373,6011.231741164165,7102.090601514114,27.34991224184887,45.42141107449493,2.4332748278992473,117.37697455840038,329.3910158625809,,,,,,,,,,,,,,,,,
-73.92314667,40.82331,2021-07-24 15:21:00,1.009012373,6004.793365301856,7108.492430476371,27.350499886101616,45.41754241649771,2.433666590734409,117.3637525627137,329.28377078645553,,,,,,,,,,,,,,,,,
-73.92312167,40.82335167,2021-07-24 15:21:00,1.009012373,5999.707965257921,7113.559199479926,27.350964472250688,45.41448389101627,2.433976314833795,117.35329937435941,329.19898381424855,,,,,,,,,,,,,,,,,
-73.923105,40.82338333,2021-07-24 15:21:00,1.011176088,5995.925743604397,7117.312572162435,27.351309377663476,45.41221326371546,2.4342062517756498,117.34553900257183,329.1360385764159,,,,,,,,,,,,,,,,,
-73.92308667,40.82340833,2021-07-24 15:21:00,1.011176088,5992.75786762409,7120.490377648066,27.351599687076643,45.41030206007876,2.434399791384429,117.33900704077553,329.0830571085126,,,,,,,,,,,,,,,,,
-73.92296167,40.82346,2021-07-24 15:21:00,1.011176088,5983.158394448527,7130.66898879502,27.35250231961171,45.40435972922288,2.4350015464078085,117.31869780873643,328.9183266708622,,,,,,,,,,,,,,,,,
-73.92290333,40.82345333,2021-07-24 15:21:00,1.006848658,5981.792808552615,7132.445504247006,27.352644431262377,45.403424160856005,2.4350962875082525,117.31550029659647,328.89239129461583,,,,,,,,,,,,,,,,,
-73.92283,40.82344333,2021-07-24 15:21:00,1.006848658,5980.245218951403,7134.526630598619,27.35280830310533,45.402345337889884,2.435205535403555,117.31181318013,328.86248468327665,,,,,,,,,,,,,,,,,
-73.92274833,40.82342667,2021-07-24 15:21:00,1.00480515,5979.087714842546,7136.316958458975,27.352940611705506,45.40147430627208,2.4352937411370053,117.30883623662609,328.83833836374487,,,,,,,,,,,,,,,,,
-73.92265,40.82341167,2021-07-24 15:21:00,1.00480515,5977.1929185872905,7138.969520601643,27.35314557245234,45.400124981355404,2.4354303816348946,117.30422461982228,328.8009330274474,,,,,,,,,,,,,,,,,
-73.92245167,40.82336,2021-07-24 15:21:00,1.00047772,5975.576752143519,7142.283375841905,27.353364189539235,45.39868575220001,2.435576126359492,117.29930573536714,328.761035409089,,,,,,,,,,,,,,,,,
-73.92214833,40.82325667,2021-07-24 15:21:00,0.998314005,5975.674059592944,7145.096788917327,27.353476556042004,45.39794600605683,2.4356510373613354,117.29677748905496,328.7405285223346,,,,,,,,,,,,,,,,,
-73.922045,40.82322,2021-07-24 15:21:00,0.998314005,5975.886839091516,7145.938672237935,27.3535010238691,45.39778492619507,2.435667349246069,117.29622696294517,328.7360631438886,,,,,,,,,,,,,,,,,
-73.921935,40.82318167,2021-07-24 15:21:00,0.993986575,5976.058415347271,7146.916915131291,27.353533218052977,45.3975729811512,2.4356888120353206,117.2955025938079,328.73018770533076,,,,,,,,,,,,,,,,,
-73.92182333,40.82314,2021-07-24 15:21:00,0.993986575,5976.53123597074,7147.660259857949,27.35354062492578,45.39752421923859,2.4356937499505222,117.29533593916986,328.7288359510444,,,,,,,,,,,,,,,,,
-73.92170833,40.8231,2021-07-24 15:21:00,0.993986575,5976.7405779827,7148.720932172277,27.353574360944926,45.397302123779255,2.435716240629949,117.29457687873922,328.72267912755143,,,,,,,,,,,,,,,,,
-73.92158833,40.82306333,2021-07-24 15:21:00,0.993986575,5976.462365911649,7150.329896727652,27.35365518889898,45.39677000641504,2.4357701259326543,117.2927582497729,328.7079280259358,,,,,,,,,,,,,,,,,
-73.92147,40.82302667,2021-07-24 15:21:00,0.99615029,5976.258565868736,7151.8845716575615,27.353730036006155,45.39627726295945,2.435820024004106,117.29107418986142,328.694268428876,,,,,,,,,,,,,,,,,
-73.92135333,40.82298833,2021-07-24 15:21:00,0.99615029,5976.300753307392,7153.223300499758,27.35378363491483,45.39592440347738,2.4358557566098855,117.28986821441637,328.6844866280439,,,,,,,,,,,,,,,,,
-73.92123833,40.82295,2021-07-24 15:21:00,0.998314005,5976.416222278837,7154.506915874484,27.353831281222224,45.39561073195367,2.435887520814818,117.28879617249987,328.67579117694345,,,,,,,,,,,,,,,,,
-73.92112167,40.82291167,2021-07-24 15:21:00,0.998314005,5976.4959320532225,7155.877657009934,27.353884321076833,45.39526155291084,2.43592288071789,117.2876027757712,328.6661114034776,,,,,,,,,,,,,,,,,
-73.92101,40.82287667,2021-07-24 15:21:00,0.993986575,5976.417194170352,7157.3657385043925,27.35395011705558,45.39482839605074,2.435966744703722,117.28612236624936,328.654103637356,,,,,,,,,,,,,,,,,
-73.92088833,40.82284667,2021-07-24 15:21:00,0.993986575,5975.51788810648,7159.77800352489,27.354095170380116,45.393873461664235,2.4360634469200777,117.28285866644738,328.62763140562873,,,,,,,,,,,,,,,,,
-73.92076833,40.82281167,2021-07-24 15:21:00,0.993986575,5975.204664169657,7161.657304797842,27.35418886078414,45.39325666650437,2.43612590718943,117.28075063235673,328.61053290689347,,,,,,,,,,,,,,,,,
-73.92065333,40.822775,2021-07-24 15:21:00,0.993986575,5975.243868717985,7163.175819262971,27.35424999256029,45.39285421564472,2.4361666617068627,117.27937516739337,328.5993763577462,,,,,,,,,,,,,,,,,
-73.92054667,40.82273833,2021-07-24 15:21:00,0.993986575,5975.569791899122,7164.345105026777,27.35428232933559,45.39264133187402,2.4361882195570614,117.27864758994916,328.5934748962543,,,,,,,,,,,,,,,,,
-73.92045667,40.822705,2021-07-24 15:21:00,0.993986575,5976.1027538443905,7165.115528527359,27.354287787439524,45.39260539935647,2.4361918582930158,117.27852478261073,328.59247879228695,,,,,,,,,,,,,,,,,
-73.92037167,40.82268,2021-07-24 15:22:00,0.993986575,5975.951190475607,7166.466823251124,27.354351442704015,45.39218633553189,2.436234295136011,117.27709253915961,328.5808617065169,,,,,,,,,,,,,,,,,
-73.92029667,40.822655,2021-07-24 15:22:00,0.993986575,5976.128088591482,7167.386915906299,27.354380833144276,45.39199284846684,2.436253888762851,117.27643125425377,328.5754979511695,,,,,,,,,,,,,,,,,
-73.92023667,40.82263333,2021-07-24 15:22:00,0.99615029,5976.447132030326,7167.96943726224,27.354389130120026,45.39193822670979,2.4362594200800207,117.27624457229929,328.5739837530943,,,,,,,,,,,,,,,,,
-73.92019667,40.82262167,2021-07-24 15:22:00,0.99615029,5976.376016701323,7168.624208365456,27.35441984806013,45.391736000270825,2.436279898706752,117.27555341864714,328.5683777290267,,,,,,,,,,,,,,,,,
-73.92022667,40.82251167,2021-07-24 15:22:00,1.002641435,5988.646526926788,7156.883555939587,27.35332171566982,45.39896537184035,2.4355478104465473,117.30026139742903,328.7687868902577,,,,,,,,,,,,,,,,,
-73.92025333,40.822455,2021-07-24 15:22:00,1.002641435,5995.323630177951,7150.342182413958,27.35271784185155,45.40294087447727,2.435145227901036,117.31384855834003,328.8789938620913,,,,,,,,,,,,,,,,,
-73.92031333,40.82230833,2021-07-24 15:22:00,1.002641435,6012.319728392101,7133.810321715757,27.351185737051843,45.41302723107535,2.4341238247012305,117.34832091633345,329.15860298803807,,,,,,,,,,,,,,,,,
-73.92032333,40.82227833,2021-07-24 15:22:00,1.002641435,6015.724161237718,7130.52943762568,27.350880135606893,45.41503910725462,2.4339200904045954,117.3551969488449,329.214375251742,,,,,,,,,,,,,,,,,
-73.92032833,40.82226167,2021-07-24 15:22:00,1.00480515,6017.597241820916,7128.731931552812,27.35071231710745,45.41614391237591,2.433808211404971,117.35897286508222,329.24500212788917,,,,,,,,,,,,,,,,,
-73.92035833,40.82222333,2021-07-24 15:22:00,1.013460009,6022.493755769124,7123.7793578338105,27.3502630179313,45.41910179861893,2.4335086786208677,117.36908209654571,329.32699922753744,,,,,,,,,,,,,,,,,
-73.92037167,40.82220333,2021-07-24 15:22:00,1.013460009,6024.9748539936945,7121.297761417791,27.350036520898193,45.420592904086845,2.4333576805987986,117.37417827979051,329.36833493607867,,,,,,,,,,,,,,,,,
-73.92033833,40.822115,2021-07-24 15:22:00,1.026562505,6033.012002019106,7114.412715895375,27.34935114231471,45.42510497976148,2.4329007615431415,117.38959929791898,329.49341652756505,,,,,,,,,,,,,,,,,
-73.92021,40.82204667,2021-07-24 15:22:00,1.022235075,6036.004152843233,7113.634427000175,27.349170793597725,45.42629227548164,2.43278052906515,117.39365714405119,329.52633016841514,,,,,,,,,,,,,,,,,
-73.920125,40.82201,2021-07-24 15:22:00,1.02439879,6037.115590642452,7113.943259783523,27.349128865502998,45.42656830210524,2.432752577002001,117.39460052618244,329.5339820457021,,,,,,,,,,,,,,,,,
-73.91992667,40.82194333,2021-07-24 15:22:00,1.022235075,6037.801636822394,7116.481688067892,27.349201314489147,45.42609134627976,2.432800876326099,117.39297042399414,329.52076010573023,,,,,,,,,,,,,,,,,
-73.91981167,40.82191,2021-07-24 15:22:00,1.022235075,6037.674390257876,7118.476492532029,27.34929110855765,45.42550020199543,2.432860739038437,117.39095005745276,329.5043726882279,,,,,,,,,,,,,,,,,
-73.91969,40.82187667,2021-07-24 15:22:00,1.02007136,6037.359353737889,7120.78477378372,27.34940326277988,45.42476185336578,2.432935508519921,117.38842658745267,329.4839045426717,,,,,,,,,,,,,,,,,
-73.91956833,40.82184333,2021-07-24 15:22:00,1.02007136,6037.065038766324,7123.108098390775,27.349514989581316,45.424026318589654,2.4330099930542115,117.38591273442034,329.4635144014095,,,,,,,,,,,,,,,,,
-73.91944667,40.82181,2021-07-24 15:22:00,1.02007136,6036.789685518923,7125.447881356581,27.349626434273336,45.42329264103387,2.433084289515558,117.38340522884991,329.443175745116,,,,,,,,,,,,,,,,,
-73.91932833,40.82177,2021-07-24 15:22:00,1.02007136,6037.32589277165,7127.027983371683,27.349666034543844,45.42303193925298,2.4331106896959005,117.38251422276332,329.4359486957471,,,,,,,,,,,,,,,,,
-73.91899,40.82165,2021-07-24 15:22:00,1.015743931,6039.553150658017,7131.108152201271,27.349726660329786,45.42263281949557,2.4331511068865246,117.3811501425798,329.4248844898139,,,,,,,,,,,,,,,,,
-73.91887333,40.82161833,2021-07-24 15:22:00,1.015743931,6039.350438164317,7133.454601958305,27.349834678056567,45.42192170279429,2.433223118704376,117.37871974372732,329.40517125467716,,,,,,,,,,,,,,,,,
-73.91863833,40.82155,2021-07-24 15:22:00,1.013580216,6039.469078006385,7137.80152820726,27.350010316234208,45.420765418124766,2.4333402108228075,117.37476788473023,329.3731172872564,,,,,,,,,,,,,,,,,
-73.91829833,40.82144667,2021-07-24 15:22:00,1.011416501,6040.238392170765,7143.78191480272,27.350221866939094,45.419372709317614,2.4334812446260647,117.37000799387033,329.3345092836148,,,,,,,,,,,,,,,,,
-73.91819167,40.82142,2021-07-24 15:22:00,1.009252786,6039.913241289322,7146.218607883942,27.35033949512634,45.41859832375158,2.433559663417562,117.3673613596573,329.3130421394425,,,,,,,,,,,,,,,,,
-73.91809,40.82139833,2021-07-24 15:22:00,1.009252786,6039.225684630131,7148.900778000703,27.350485188924218,45.4176391729156,2.4336567926161425,117.36408324920521,329.286453021331,,,,,,,,,,,,,,,,,
-73.91792,40.82136333,2021-07-24 15:22:00,1.007089071,6037.9763685837415,7153.522602148925,27.350739323986158,45.4159661170911,2.4338262159907735,117.35836521031138,329.24007337252567,,,,,,,,,,,,,,,,,
-73.91781667,40.82133167,2021-07-24 15:22:00,1.009252786,6038.319734536562,7155.382739032834,27.350799826965968,45.41556780580739,2.433866551310644,117.35700389326577,329.2290315787112,,,,,,,,,,,,,,,,,
-73.91771833,40.82132333,2021-07-24 15:22:00,1.009252786,6036.382468930412,7159.1824324203,27.351053515566047,45.413897689190165,2.434035677044033,117.35129589976387,329.18273340919586,,,,,,,,,,,,,,,,,
-73.91767333,40.82131333,2021-07-24 15:22:00,1.009252786,6036.146071208671,7160.351138977352,27.351113794055937,45.413500855798404,2.4340758627039585,117.3499396337414,329.17173258479136,,,,,,,,,,,,,,,,,
-73.91761167,40.82130167,2021-07-24 15:22:00,1.007089071,6035.612777984098,7162.14478098351,27.35121470058679,45.41283655447026,2.43414313372453,117.34766923679709,329.1533171429097,,,,,,,,,,,,,,,,,
-73.91754333,40.821285,2021-07-24 15:22:00,1.007089071,6035.419174134753,7163.790310640593,27.35129266890448,45.41232326304548,2.434195112602989,117.3459149496491,329.1390879249317,,,,,,,,,,,,,,,,,
-73.91747833,40.82126333,2021-07-24 15:22:00,1.007089071,6035.849161613549,7164.822226082963,27.3513143474894,45.41218054569478,2.434209564992934,117.34542718148849,329.1351315831844,,,,,,,,,,,,,,,,,
-73.91740833,40.82124,2021-07-24 15:22:00,1.007089071,6036.3181041854505,7165.9395956149865,27.351337650746505,45.4120271325855,2.4342251004976703,117.34490285820362,329.1308787387627,,,,,,,,,,,,,,,,,
-73.91734167,40.82122,2021-07-24 15:23:00,1.013580216,6036.5388761138265,7167.213604087395,27.254281641638123,45.31436716723757,2.6484777576767926,167.94338658704422,608.8372868944201,,,,,,,,,,,,,,,,,
-73.91726333,40.821205,2021-07-24 15:23:00,1.013580216,6035.915068440667,7169.501938408886,27.25429212825835,45.31415743483298,2.6487189499420785,167.94202332641436,608.8148455271283,,,,,,,,,,,,,,,,,
-73.917175,40.82118833,2021-07-24 15:23:00,1.013580216,6035.195408267336,7172.111378901473,27.25430411736835,45.31391765263311,2.648994699471923,167.94046474211524,608.7891888317429,,,,,,,,,,,,,,,,,
-73.91708,40.82117,2021-07-24 15:23:00,1.013580216,6034.474276454346,7174.889008778177,27.254316690773422,45.313666184531485,2.6492838877887914,167.93883019945463,608.7622817448689,,,,,,,,,,,,,,,,,
-73.91698,40.82114667,2021-07-24 15:23:00,1.011416501,6034.150695231472,7177.450362008752,27.254326877801653,45.31346244396695,2.6495181894380124,167.93750588578516,608.7404815044633,,,,,,,,,,,,,,,,,
-73.91687667,40.82112333,2021-07-24 15:23:00,1.011416501,6033.749366699933,7180.178019347897,27.254337955776336,45.313240884473274,2.6497729828557413,167.93606574907625,608.7167746386397,,,,,,,,,,,,,,,,,
-73.91677667,40.82109833,2021-07-24 15:23:00,1.009252786,6033.6273255068445,7182.605985422236,27.25434684615837,45.31306307683254,2.6499774616425724,167.93490999941153,608.6977492210824,,,,,,,,,,,,,,,,,
-73.91656833,40.821045,2021-07-24 15:23:00,1.009252786,6033.545906000802,7187.582788734991,27.254364365968215,45.31271268063568,2.6503804172689693,167.93263242413192,608.6602568280177,,,,,,,,,,,,,,,,,
-73.91647833,40.82102,2021-07-24 15:23:00,1.007089071,6033.734739902215,7189.566482829025,27.25437043565543,45.31259128689136,2.650520020074933,167.93184336479385,608.6472676973758,,,,,,,,,,,,,,,,,
-73.91640167,40.821,2021-07-24 15:23:00,1.007089071,6033.76790885265,7191.381539507719,27.254376561622895,45.312468767542086,2.6506609173266,167.93104698902357,608.6341581270033,,,,,,,,,,,,,,,,,
-73.91634,40.82098167,2021-07-24 15:23:00,1.013580216,6034.036066058395,7192.640791585967,27.254379802795512,45.312403944089866,2.6507354642966616,167.9306256365841,608.627222017615,,,,,,,,,,,,,,,,,
-73.916235,40.820955,2021-07-24 15:23:00,1.009252786,6034.02650383965,7195.2097396913805,27.254388700959282,45.312225980814304,2.6509401220635445,167.929468875293,608.608179947131,,,,,,,,,,,,,,,,,
-73.91618,40.82094,2021-07-24 15:23:00,1.009252786,6034.135759445621,7196.465620098419,27.25439258136236,45.31214837275273,2.65102937133435,167.9289644228928,608.599875884543,,,,,,,,,,,,,,,,,
-73.91612167,40.82092167,2021-07-24 15:23:00,1.013580216,6034.51121183051,7197.579526533535,27.254394877339116,45.3121024532177,2.6510821787996477,167.92866594591504,608.5949624942937,,,,,,,,,,,,,,,,,
-73.91605833,40.82090333,2021-07-24 15:23:00,1.013580216,6034.759312251955,7198.936356083151,27.25439853338405,45.31202933231895,2.6511662678332018,167.9281906600732,608.5871385581281,,,,,,,,,,,,,,,,,
-73.916,40.82088667,2021-07-24 15:23:00,1.013580216,6034.968385750988,7200.210612445906,27.254402064478512,45.31195871042971,2.6512474830058377,167.92773161779309,608.5795820159786,,,,,,,,,,,,,,,,,
-73.91595167,40.82087333,2021-07-24 15:23:00,1.013580216,6035.096161062921,7201.311507271053,27.25440533177668,45.3118933644664,2.651322630863648,167.92730686903158,608.5725899979043,,,,,,,,,,,,,,,,,
-73.91592,40.82086167,2021-07-24 15:23:00,1.013580216,6035.489406197739,7201.767808091122,27.25440528722459,45.31189425550828,2.6513216061654843,167.9273126608038,608.5726853393855,,,,,,,,,,,,,,,,,
